name,barcode,id_category,id_subcategory,id_segment,stock,price_bought,price_sale,discount
Recycled Steel Personal File for Standard File Folders,OFF-ST-10000877,2,15,1,81,497.61,543.4385243,0
Rogers Deluxe File Chest,OFF-ST-10002485,2,15,1,32,21.98,33.86620371,0
"Rogers Jumbo File, Granite",OFF-ST-10000419,2,15,1,9,40.74,42.94620738,0
Rogers Profile Extra Capacity Storage Tub,OFF-ST-10000636,2,15,1,22,83.7,113.7804397,0
SAFCO Boltless Steel Shelving,OFF-ST-10002743,2,15,1,30,340.92,402.3438263,0
"SAFCO Commercial Wire Shelving, 72h",OFF-ST-10004337,2,15,1,68,122.48,194.6786573,0
"SAFCO Commercial Wire Shelving, Black",OFF-ST-10002574,2,15,1,63,552.56,817.972916,0
Safco Industrial Shelving,OFF-ST-10002790,2,15,1,66,221.55,298.4754459,0
Safco Industrial Wire Shelving,OFF-ST-10003656,2,15,1,58,230.376,375.9005305,0.2
Safco Industrial Wire Shelving System,OFF-ST-10004123,2,15,1,56,72.784,112.4585007,0.2
"SAFCO Mobile Desk Side File, Wire Frame",OFF-ST-10001837,2,15,1,63,85.52,153.2112276,0
Safco Steel Mobile File Cart,OFF-ST-10002276,2,15,1,29,166.72,288.8416716,0
"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",OFF-ST-10002289,2,15,1,64,158.9,211.477977,0
Sensible Storage WireTech Storage Systems,OFF-ST-10001370,2,15,1,26,354.9,681.1395985,0
"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",OFF-ST-10000615,2,15,1,96,27.24,36.28230593,0.2
Smead Adjustable Mobile File Trolley with Lockable Top,OFF-ST-10002011,2,15,1,34,1006.056,1563.544622,0.2
"Sortfiler Multipurpose Personal File Organizer, Black",OFF-ST-10002370,2,15,1,51,21.39,42.4775828,0
Space Solutions Commercial Steel Shelving,OFF-ST-10001511,2,15,1,55,724.08,884.9683058,0.2
Space Solutions HD Industrial Steel Shelving.,OFF-ST-10000991,2,15,1,88,275.928,457.396413,0.2
Standard Rollaway File with Lock,OFF-ST-10001496,2,15,1,32,540.57,572.7956708,0
Staple magnet,OFF-ST-10002562,2,15,1,55,15.008,17.66992214,0.2
Steel Personal Filing/Posting Tote,OFF-ST-10001476,2,15,1,29,85.224,124.261425,0.2
Sterilite Officeware Hinged File Box,OFF-ST-10001325,2,15,1,5,16.768,28.57438649,0.2
Sterilite Show Offs Storage Containers,OFF-ST-10002957,2,15,1,16,12.672,25.08311993,0.2
"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",OFF-ST-10004186,2,15,1,77,665.88,940.0560422,0
Super Decoflex Portable Personal File,OFF-ST-10001580,2,15,1,27,35.952,54.14870195,0.2
"Tenex File Box, Personal Filing Tote with Lid, Black",OFF-ST-10003455,2,15,1,38,24.816,42.55760063,0.2
"Tenex Personal Project File with Scoop Front Design, Black",OFF-ST-10001590,2,15,1,36,80.88,104.366116,0
"Tenex Personal Self-Stacking Standard File Box, Black/Gray",OFF-ST-10001291,2,15,1,89,27.056,54.1043286,0.2
Tennsco 16-Compartment Lockers with Coat Rack,OFF-ST-10001780,2,15,1,67,1295.78,2589.679197,0
Tennsco 6- and 18-Compartment Lockers,OFF-ST-10000078,2,15,1,24,636.408,1092.831454,0.2
Tennsco Commercial Shelving,OFF-ST-10002301,2,15,1,75,32.544,52.36604393,0.2
Tennsco Double-Tier Lockers,OFF-ST-10003716,2,15,1,94,540.048,968.4672429,0.2
Tennsco Industrial Shelving,OFF-ST-10002554,2,15,1,65,78.256,116.5257931,0.2
"Tennsco Lockers, Gray",OFF-ST-10000642,2,15,1,73,83.92,138.1384048,0
"Tennsco Lockers, Sand",OFF-ST-10001172,2,15,1,64,104.9,132.7223598,0
Tennsco Regal Shelving Units,OFF-ST-10001963,2,15,1,17,243.384,478.3816727,0.2
Tennsco Single-Tier Lockers,OFF-ST-10004459,2,15,1,7,1126.02,1988.271508,0
"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",OFF-ST-10003470,2,15,1,81,1117.92,1770.536478,0
"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",OFF-ST-10002756,2,15,1,64,1082.48,1290.508166,0
"Trav-L-File Heavy-Duty Shuttle II, Black",OFF-ST-10002974,2,15,1,93,243.992,464.4820243,0.2
Woodgrain Magazine Files by Perma,OFF-ST-10000617,2,15,1,19,4.768,4.920108121,0.2
X-Rack File for Hanging Folders,OFF-ST-10002214,2,15,1,97,33.87,65.39043715,0
"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",OFF-ST-10003282,2,15,2,56,95.616,119.6297329,0.2
Deluxe Rollaway Locking File with Drawer,OFF-ST-10000142,2,15,2,53,665.408,903.5690497,0.2
Eldon File Chest Portable File,OFF-ST-10001034,2,15,2,18,79.4,149.8487761,0.2
Safco Commercial Shelving,OFF-ST-10004180,2,15,2,54,37.208,67.43739171,0.2
"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",OFF-ST-10002292,2,15,2,96,593.568,664.420624,0.2
Space Solutions Industrial Galvanized Steel Shelving.,OFF-ST-10003641,2,15,2,84,126.08,127.7323501,0.2
Decoflex Hanging Personal Folder File,OFF-ST-10001414,2,15,3,85,46.26,51.44421213,0
Desktop 3-Pocket Hot File,OFF-ST-10004946,2,15,3,30,216.4,426.8577281,0
Letter Size File,OFF-ST-10000136,2,15,3,61,222.32,324.386053,0.2
Acco Side-Punched Conventional Columnar Pads,OFF-SU-10000432,2,16,1,67,13.88,14.6596988,0.2
"Acme 10"" Easy Grip Assistive Scissors",OFF-SU-10002573,2,16,1,42,70.12,73.21065288,0
Acme Box Cutter Scissors,OFF-SU-10002537,2,16,1,22,102.3,192.4390523,0
"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",OFF-SU-10004290,2,16,1,11,27.36,36.55455684,0
Acme Design Stainless Steel Bent Scissors,OFF-SU-10004737,2,16,1,8,13.68,22.15427136,0
Acme Elite Stainless Steel Scissors,OFF-SU-10001165,2,16,1,23,6.672,8.526856169,0.2
Acme Forged Steel Scissors with Black Enamel Handles,OFF-SU-10000381,2,16,1,23,37.24,59.18117831,0
Acme Galleria Hot Forged Steel Scissors with Colored Handles,OFF-SU-10004884,2,16,1,91,37.752,39.91482483,0.2
"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",OFF-SU-10000898,2,16,1,33,69.5,87.30057579,0
Acme Kleen Earth Office Shears,OFF-SU-10002522,2,16,1,77,15.52,26.712611,0
Acme Kleencut Forged Steel Scissors,OFF-SU-10004768,2,16,1,15,9.184,13.49016586,0.2
Acme Office Executive Series Stainless Steel Trimmers,OFF-SU-10001664,2,16,1,67,17.14,17.81799009,0
Acme Preferred Stainless Steel Scissors,OFF-SU-10002503,2,16,1,34,11.36,22.63175697,0
Acme Rosewood Handle Letter Opener,OFF-SU-10002189,2,16,1,39,15.88,24.68251695,0.2
Acme Serrated Blade Letter Opener,OFF-SU-10003936,2,16,1,50,7.632,13.80513162,0.2
Acme Softgrip Scissors,OFF-SU-10004664,2,16,1,88,45.584,82.60405427,0.2
Acme Stainless Steel Office Snips,OFF-SU-10004115,2,16,1,73,11.632,22.48673922,0.2
Acme Tagit Stainless Steel Antibacterial Scissors,OFF-SU-10004231,2,16,1,23,23.76,40.20191537,0.2
Acme Titanium Bonded Scissors,OFF-SU-10004661,2,16,1,88,25.5,42.8038091,0
Acme Value Line Scissors,OFF-SU-10001574,2,16,1,31,7.3,10.02276599,0
Compact Automatic Electric Letter Opener,OFF-SU-10000157,2,16,1,82,477.24,547.9235537,0
"Elite 5"" Scissors",OFF-SU-10004782,2,16,1,44,33.8,61.82324761,0.2
"Fiskars 8"" Scissors, 2/Pack",OFF-SU-10004261,2,16,1,70,55.168,56.37388174,0.2
Fiskars Softgrip Scissors,OFF-SU-10001218,2,16,1,1,65.88,108.6824057,0
Fiskars Spring-Action Scissors,OFF-SU-10002557,2,16,1,58,11.184,21.10896854,0.2
High Speed Automatic Electric Letter Opener,OFF-SU-10000151,2,16,1,63,8187.65,9063.813266,0
Kleencut Forged Office Shears by Acme United Corporation,OFF-SU-10001212,2,16,1,88,6.24,11.96792111,0
Letter Slitter,OFF-SU-10003002,2,16,1,99,5.04,7.79091828,0
Martin Yale Chadless Opener Electric Letter Opener,OFF-SU-10002881,2,16,1,18,666.248,686.3828088,0.2
Martin-Yale Premier Letter Opener,OFF-SU-10004498,2,16,1,34,51.52,81.01130604,0
Premier Automatic Letter Opener,OFF-SU-10000646,2,16,1,9,961.48,1853.005233,0.2
Premier Electric Letter Opener,OFF-SU-10003505,2,16,1,7,185.376,241.3941694,0.2
Staple remover,OFF-SU-10000946,2,16,1,33,31.92,34.64148388,0
Stiletto Hand Letter Openers,OFF-SU-10003567,2,16,1,33,15.36,23.72085291,0.2
Fiskars Home & Office Scissors,OFF-SU-10000952,2,16,2,54,44.4,84.24482897,0
Serrated Blade or Curved Handle Hand Letter Openers,OFF-SU-10002301,2,16,2,61,6.28,9.776896733,0
AmazonBasics 3-Button USB Wired Mouse,TEC-AC-10002018,3,1,1,76,22.368,41.89594446,0.2
Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,TEC-AC-10003289,3,1,1,42,59.97,110.4000583,0
Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,TEC-AC-10000927,3,1,1,4,149.95,168.8970947,0
Belkin F8E887 USB Wired Ergonomic Keyboard,TEC-AC-10003280,3,1,1,22,29.99,45.04713119,0
Belkin QODE FastFit Bluetooth Keyboard,TEC-AC-10002600,3,1,1,16,247.8,369.5527691,0.2
Belkin Standard 104 key USB Keyboard,TEC-AC-10002718,3,1,1,16,35.016,42.93053371,0.2
Case Logic 2.4GHz Wireless Keyboard,TEC-AC-10001314,3,1,1,74,239.952,418.6515745,0.2
Cherry 142-key Programmable Keyboard,TEC-AC-10004420,3,1,1,8,479.72,488.7979969,0
Dell Slim USB Multimedia Keyboard,TEC-AC-10001590,3,1,1,46,50,77.8159382,0
Enermax Acrylux Wireless Keyboard,TEC-AC-10003198,3,1,1,81,99.6,103.8845096,0
Enermax Aurora Lite Keyboard,TEC-AC-10001432,3,1,1,6,468.9,884.3644977,0
Enermax Briskie RF Wireless Keyboard and Mouse Combo,TEC-AC-10001284,3,1,1,90,166.16,190.4430578,0
First Data FD10 PIN Pad,TEC-AC-10001142,3,1,1,11,316,555.6689263,0
First Data TMFD35 PIN Pad,TEC-AC-10004595,3,1,1,36,428.4,832.6237656,0
HP Standard 104 key PS/2 Keyboard,TEC-AC-10002345,3,1,1,75,29,31.02783393,0
Hypercom P1300 Pinpad,TEC-AC-10004353,3,1,1,62,252,467.0989327,0.2
Imation Bio 2GB USB Flash Drive Imation Corp,TEC-AC-10000990,3,1,1,95,655.9,1036.680629,0
Imation Bio 8GB USB Flash Drive Imation Corp,TEC-AC-10002253,3,1,1,67,166.24,317.2282069,0
Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,TEC-AC-10003832,3,1,1,7,617.976,898.6414468,0.2
Imation 30456 USB Flash Drive 8GB,TEC-AC-10004877,3,1,1,25,82.8,84.70273536,0
Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,TEC-AC-10001267,3,1,1,24,119.8,198.7885609,0.2
Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,TEC-AC-10002167,3,1,1,18,45,85.58718609,0
Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,TEC-AC-10003027,3,1,1,12,90.57,176.2593715,0
Imation Clip USB flash drive - 8 GB,TEC-AC-10002217,3,1,1,50,112.8,127.3860612,0
Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,TEC-AC-10004659,3,1,1,59,408.744,813.2317665,0.2
Imation Swivel Flash Drive USB flash drive - 8 GB,TEC-AC-10002558,3,1,1,9,9.096,14.08692329,0.2
Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,TEC-AC-10001445,3,1,1,16,9.09,16.10250991,0
Kensington Expert Mouse Optical USB Trackball for PC or Mac,TEC-AC-10000474,3,1,1,49,227.976,291.3988983,0.2
Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,TEC-AC-10000682,3,1,1,54,82.95,119.4158298,0
Kensington Orbit Wireless Mobile Trackball for PC and Mac,TEC-AC-10001990,3,1,1,73,431.928,818.632187,0.2
Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,TEC-AC-10004901,3,1,1,42,149.97,278.1876116,0
KeyTronic 6101 Series - Keyboard - Black,TEC-AC-10004114,3,1,1,72,196.752,206.3829426,0.2
KeyTronic E03601U1 - Keyboard - Beige,TEC-AC-10002305,3,1,1,99,72,104.1477099,0
KeyTronic KT400U2 - Keyboard - Black,TEC-AC-10001635,3,1,1,72,24.672,48.19303629,0.2
KeyTronic KT800P2 - Keyboard - Black,TEC-AC-10000387,3,1,1,26,15.02,20.05459227,0
Kingston Digital DataTraveler 16GB USB 2.0,TEC-AC-10003038,3,1,1,24,21.48,30.24975862,0.2
Kingston Digital DataTraveler 32GB USB 2.0,TEC-AC-10003441,3,1,1,46,67.8,96.61104346,0
Kingston Digital DataTraveler 64GB USB 2.0,TEC-AC-10004992,3,1,1,40,101.34,139.5099092,0
Kingston Digital DataTraveler 8GB USB 2.0,TEC-AC-10000199,3,1,1,61,19.04,27.20622645,0.2
Lenovo 17-Key USB Numeric Keypad,TEC-AC-10003657,3,1,1,77,54.384,93.26877604,0.2
Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,TEC-AC-10003628,3,1,1,42,209.93,369.6428351,0
Logitech ClearChat Comfort/USB Headset H390,TEC-AC-10001013,3,1,1,32,29.29,52.04004596,0
Logitech Desktop MK120 Mouse and keyboard Combo,TEC-AC-10004510,3,1,1,81,49.08,76.65831423,0
Logitech diNovo Edge Keyboard,TEC-AC-10004145,3,1,1,83,499.98,937.158229,0
Logitech G105 Gaming Keyboard,TEC-AC-10003023,3,1,1,93,94.992,152.8794473,0.2
Logitech G13 Programmable Gameboard with LCD Display,TEC-AC-10000580,3,1,1,61,63.992,76.64681903,0.2
Logitech G19 Programmable Gaming Keyboard,TEC-AC-10002049,3,1,1,39,371.97,687.2775595,0
Logitech G35 7.1-Channel Surround Sound Headset,TEC-AC-10003095,3,1,1,45,389.97,727.8083338,0
Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,TEC-AC-10001539,3,1,1,66,447.944,567.6674736,0.2
Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,TEC-AC-10000420,3,1,1,80,349.95,675.3404995,0
Logitech G600 MMO Gaming Mouse,TEC-AC-10000736,3,1,1,86,255.968,316.5871103,0.2
Logitech G602 Wireless Gaming Mouse,TEC-AC-10002567,3,1,1,73,159.98,192.9294688,0
Logitech G700s Rechargeable Gaming Mouse,TEC-AC-10004571,3,1,1,20,899.91,1483.008703,0
Logitech Illuminated Ultrathin Keyboard with Backlighting,TEC-AC-10004814,3,1,1,94,170.97,176.9332671,0
Logitech K350 2.4Ghz Wireless Keyboard,TEC-AC-10001552,3,1,1,23,238.896,460.5954974,0.2
Logitech Keyboard K120,TEC-AC-10004396,3,1,1,91,58.08,106.5805928,0.2
Logitech M510 Wireless Mouse,TEC-AC-10000303,3,1,1,16,63.984,69.72137393,0.2
Logitech Media Keyboard K200,TEC-AC-10002335,3,1,1,3,83.976,89.91463575,0.2
Logitech Trackman Marble Mouse,TEC-AC-10001109,3,1,1,40,89.97,122.2126044,0
Logitech Wireless Anywhere Mouse MX for PC and Mac,TEC-AC-10001874,3,1,1,44,335.944,521.8915063,0.2
Logitech Wireless Gaming Headset G930,TEC-AC-10002001,3,1,1,42,255.984,320.8665645,0.2
Logitech Wireless Headset H600 Over-The-Head Design,TEC-AC-10004001,3,1,1,53,214.95,386.5137166,0
Logitech Wireless Headset h800,TEC-AC-10001908,3,1,1,14,99.99,157.9076419,0
Logitech Wireless Marathon Mouse M705,TEC-AC-10002926,3,1,1,8,79.984,126.929684,0.2
Logitech Wireless Performance Mouse MX for PC and Mac,TEC-AC-10001606,3,1,1,26,299.97,550.5877621,0
Logitech Wireless Touch Keyboard K400,TEC-AC-10001383,3,1,1,48,49.98,64.82890918,0
Logitech Gaming G510s - Keyboard,TEC-AC-10000844,3,1,1,12,339.96,505.0443427,0.2
Logitech Illuminated - Keyboard,TEC-AC-10003610,3,1,1,66,179.97,180.7994257,0
Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,TEC-AC-10001998,3,1,1,2,19.99,28.88360382,0
Logitech MX Performance Wireless Mouse,TEC-AC-10001714,3,1,1,4,191.472,231.9595714,0.2
Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),TEC-AC-10002637,3,1,1,4,1619.91,2092.24535,0
"Logitech Wireless Boombox Speaker - portable - wireless, wired",TEC-AC-10002647,3,1,1,68,212.8,391.9027503,0
Logitech Z-906 Speaker sys - home theater - 5.1-CH,TEC-AC-10003870,3,1,1,52,1649.95,2926.123361,0
Maxell 4.7GB DVD+R 5/Pack,TEC-AC-10003433,3,1,1,79,2.376,4.554834704,0.2
Maxell 4.7GB DVD+RW 3/Pack,TEC-AC-10004761,3,1,1,14,31.86,62.04918438,0
Maxell 4.7GB DVD-R,TEC-AC-10002473,3,1,1,63,85.14,122.5942813,0
Maxell 4.7GB DVD-R 5/Pack,TEC-AC-10003709,3,1,1,8,0.99,1.343584733,0
Maxell 4.7GB DVD-RW 3/Pack,TEC-AC-10002550,3,1,1,57,25.488,34.2962743,0.2
"Maxell 74 Minute CD-R Spindle, 50/Pack",TEC-AC-10000023,3,1,1,12,83.88,160.0496896,0
"Maxell 74 Minute CDR, 10/Pack",TEC-AC-10002331,3,1,1,14,48.9,92.78125048,0
Maxell CD-R Discs,TEC-AC-10002370,3,1,1,58,7.88,11.28479297,0
Maxell DVD-RAM Discs,TEC-AC-10000710,3,1,1,84,115.36,198.6814597,0
"Maxell Pro 80 Minute CD-R, 10/Pack",TEC-AC-10004859,3,1,1,81,104.88,201.8279711,0
Maxell LTO Ultrium - 800 GB,TEC-AC-10004568,3,1,1,51,139.95,277.8302212,0
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",TEC-AC-10001553,3,1,1,2,101.94,157.9385906,0
Memorex Froggy Flash Drive 4 GB,TEC-AC-10004209,3,1,1,50,32.97,46.82596327,0
Memorex Froggy Flash Drive 8 GB,TEC-AC-10003116,3,1,1,29,14.2,20.86383051,0.2
Memorex Micro Travel Drive 16 GB,TEC-AC-10002006,3,1,1,71,63.96,92.96318493,0
Memorex Micro Travel Drive 32 GB,TEC-AC-10004864,3,1,1,10,36.51,49.10059305,0
Memorex Micro Travel Drive 4 GB,TEC-AC-10003237,3,1,1,91,50.88,101.1319743,0.2
Memorex Micro Travel Drive 8 GB,TEC-AC-10001266,3,1,1,29,20.8,22.0166639,0.2
Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,TEC-AC-10001772,3,1,1,93,63.88,87.2220198,0
Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,TEC-AC-10004518,3,1,1,48,160,188.2594627,0
Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,TEC-AC-10003399,3,1,1,42,36.24,63.36194626,0
Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,TEC-AC-10003499,3,1,1,48,74.112,118.0856867,0.2
Micro Innovations USB RF Wireless Keyboard with Mouse,TEC-AC-10003063,3,1,1,89,50,69.3394966,0
Micropad Numeric Keypads,TEC-AC-10003447,3,1,1,30,31.984,58.61003114,0.2
Microsoft Arc Touch Mouse,TEC-AC-10001956,3,1,1,89,239.8,243.3717835,0.2
Microsoft Natural Ergonomic Keyboard 4000,TEC-AC-10000057,3,1,1,35,47.984,85.03668712,0.2
Microsoft Natural Keyboard Elite,TEC-AC-10002076,3,1,1,76,479.04,665.3638974,0.2
Microsoft Sculpt Comfort Mouse,TEC-AC-10004469,3,1,1,4,79.9,80.52092506,0
Microsoft Wireless Mobile Mouse 4000,TEC-AC-10001114,3,1,1,24,199.95,377.8006196,0
NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,TEC-AC-10003911,3,1,1,94,1023.936,1827.131105,0.2
NETGEAR N750 Dual Band Wi-Fi Gigabit Router,TEC-AC-10000892,3,1,1,86,360,674.94833,0
NETGEAR RangeMax WNR1000 Wireless Router,TEC-AC-10000926,3,1,1,88,59.976,117.6969494,0.2
"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",TEC-AC-10000397,3,1,1,54,104.97,187.4935957,0
Plantronics Audio 478 Stereo USB Headset,TEC-AC-10002800,3,1,1,14,199.96,219.4901831,0
Plantronics Audio 995 Wireless Stereo Headset,TEC-AC-10004975,3,1,1,49,263.88,332.5356761,0.2
Plantronics CS510 - Over-the-Head monaural Wireless Headset System,TEC-AC-10003033,3,1,1,94,2309.65,3307.303818,0
Plantronics S12 Corded Telephone Headset System,TEC-AC-10003174,3,1,1,5,646.74,997.8844104,0
Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,TEC-AC-10004171,3,1,1,65,99.99,105.1313301,0
Razer Kraken PRO Over Ear PC and Music Headset,TEC-AC-10002402,3,1,1,40,239.97,456.6283267,0
Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,TEC-AC-10001838,3,1,1,42,1399.93,2257.828402,0
Rosewill 107 Normal Keys USB Wired Standard Keyboard,TEC-AC-10002134,3,1,1,40,64.704,102.4502339,0.2
Sabrent 4-Port USB 2.0 Hub,TEC-AC-10000290,3,1,1,3,20.37,37.40921021,0
SanDisk Cruzer 16 GB USB Flash Drive,TEC-AC-10001542,3,1,1,75,27.552,42.8966521,0.2
SanDisk Cruzer 32 GB USB Flash Drive,TEC-AC-10002399,3,1,1,54,38.04,41.98902049,0
SanDisk Cruzer 4 GB USB Flash Drive,TEC-AC-10000487,3,1,1,50,15.576,22.14942151,0.2
SanDisk Cruzer 64 GB USB Flash Drive,TEC-AC-10001465,3,1,1,89,58.112,93.57652822,0.2
SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,TEC-AC-10004227,3,1,1,67,25.98,27.83155934,0
SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,TEC-AC-10002323,3,1,1,79,176.8,201.6225471,0
SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,TEC-AC-10001767,3,1,1,63,95.976,189.7813508,0.2
Sony 16GB Class 10 Micro SDHC R40 Memory Card,TEC-AC-10001101,3,1,1,63,103.12,164.986316,0
Sony 32GB Class 10 Micro SDHC R40 Memory Card,TEC-AC-10004708,3,1,1,49,41.9,59.0382963,0
Sony 64GB Class 10 Micro SDHC R40 Memory Card,TEC-AC-10000158,3,1,1,54,57.584,65.63367877,0.2
Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,TEC-AC-10000109,3,1,1,20,89.584,165.6213234,0.2
Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,TEC-AC-10004803,3,1,1,92,167.28,198.8772707,0
Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,TEC-AC-10000991,3,1,1,30,93.98,166.672417,0
"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",TEC-AC-10003590,3,1,1,51,129.45,235.8624244,0
V7 USB Numeric Keypad,TEC-AC-10004855,3,1,1,49,83.976,103.9113651,0.2
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",TEC-AC-10002857,3,1,1,91,17.88,30.24946162,0.2
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",TEC-AC-10003614,3,1,1,66,27.816,29.92186552,0.2
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",TEC-AC-10000171,3,1,1,12,45.98,83.20861529,0
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",TEC-AC-10004633,3,1,1,66,13.98,25.64450412,0
"Verbatim Slim CD and DVD Storage Cases, 50/Pack",TEC-AC-10000521,3,1,1,11,11.54,22.58239362,0
WD My Passport Ultra 1TB Portable External Hard Drive,TEC-AC-10002942,3,1,1,66,345,561.9333428,0
WD My Passport Ultra 2TB Portable External Hard Drive,TEC-AC-10002842,3,1,1,22,238,330.1112763,0
WD My Passport Ultra 500GB Portable External Hard Drive,TEC-AC-10000865,3,1,1,80,177,179.8935073,0
Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,TEC-AC-10000358,3,1,2,98,265.93,523.0055176,0
Maxell iVDR EX 500GB Cartridge,TEC-AC-10004666,3,1,2,77,1928.78,2289.898545,0
Sony 8GB Class 10 Micro SDHC R40 Memory Card,TEC-AC-10002380,3,1,2,19,27.192,33.44384257,0.2
Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,TEC-AC-10003133,3,1,3,29,13.616,18.83288305,0.2
Micro Innovations Wireless Classic Keyboard with Mouse,TEC-AC-10001090,3,1,3,87,47.984,85.59023417,0.2
SanDisk Cruzer 8 GB USB Flash Drive,TEC-AC-10004127,3,1,3,25,27.168,29.86338793,0.2
Brother DCP1000 Digital 3 in 1 Multifunction Machine,TEC-CO-10004202,3,7,1,74,599.98,942.3240025,0
Canon Image Class D660 Copier,TEC-CO-10003236,3,7,1,23,2999.95,5272.768385,0
Canon imageCLASS 2200 Advanced Copier,TEC-CO-10004722,3,7,1,37,11199.968,18041.33239,0.2
Canon Imageclass D680 Copier / Fax,TEC-CO-10001046,3,7,1,7,839.988,1243.039468,0.4
Canon PC1060 Personal Laser Copier,TEC-CO-10003763,3,7,1,45,1119.984,1723.498773,0.2
Canon PC1080F Personal Copier,TEC-CO-10002313,3,7,1,75,1799.97,2760.434336,0
Canon PC-428 Personal Copier,TEC-CO-10001943,3,7,1,59,1599.92,2099.321523,0
Canon PC940 Copier,TEC-CO-10001766,3,7,1,70,3149.93,5651.521485,0
Hewlett Packard 310 Color Digital Copier,TEC-CO-10000971,3,7,1,88,479.984,830.889661,0.2
Hewlett Packard 610 Color Digital Copier / Printer,TEC-CO-10002095,3,7,1,4,1199.976,1900.165813,0.2
Hewlett Packard LaserJet 3310 Copier,TEC-CO-10001449,3,7,1,39,959.984,1401.308093,0.2
Sharp 1540cs Digital Laser Copier,TEC-CO-10001571,3,7,1,8,439.992,669.7600018,0.2
Sharp AL-1530CS Digital Copier,TEC-CO-10004115,3,7,1,86,1199.976,1464.92904,0.2
"3D Systems Cube Printer, 2nd Generation, White",TEC-MA-10002073,3,12,1,23,1039.992,1224.607004,0.2
Ativa MDM8000 8-Sheet Micro-Cut Shredder,TEC-MA-10002859,3,12,1,25,287.968,497.001336,0.2
Ativa V4110MDD Micro-Cut Shredder,TEC-MA-10003979,3,12,1,49,4899.93,7924.569789,0
Bady BDG101FRU Card Printer,TEC-MA-10000488,3,12,1,72,1439.982,1652.543369,0.4
Canon PC170 Desktop Personal Copier,TEC-MA-10001016,3,12,1,6,287.91,534.5235797,0.4
Cisco 8961 IP Phone Charcoal,TEC-MA-10003589,3,12,1,66,224.937,359.9256769,0.7
Cisco 9971 IP Video Phone Charcoal,TEC-MA-10000864,3,12,1,14,1188,2033.324034,0.7
Cisco CP-7937G Unified IP Conference Station Phone,TEC-MA-10002178,3,12,1,3,695.7,970.4450121,0.5
Cisco Desktop Collaboration Experience DX650 IP Video Phone,TEC-MA-10001570,3,12,1,35,385.8,767.9936905,0.2
Cisco SPA525G2 5-Line IP Phone,TEC-MA-10004212,3,12,1,4,1379.92,2411.527127,0
